,dropout,male,math_ss,read_ss,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell,race_num
29593,0,0.0,78.0,78.0,1,0,0,4.520626099999999,3.95,0.0,0,0
29594,0,1.0,38.0,39.0,0,1,0,17.933334,1.5342798999999998,1.0,0,1
29595,0,1.0,77.0,59.0,0,0,0,4.907514099999999,3.7094998,0.0,0,0
29596,0,0.0,-1.0,27.0,0,0,1,4.1385283,3.895,0.0,0,0
29597,1,0.0,49.0,51.0,0,1,0,26.186666,2.1636667000000003,1.0,0,0
29598,1,1.0,-1.0,-1.0,0,1,0,-1.0,3.0355,0.0,0,0
29599,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
29600,0,0.0,13.0,21.0,0,0,0,0.90509915,2.6670001,0.0,0,0
29601,0,1.0,46.0,43.0,0,1,0,0.92537308,3.543,1.0,0,0
29602,0,1.0,52.0,66.0,0,0,0,15.369318,2.48332,1.0,0,0
29603,0,1.0,80.0,76.0,1,0,0,0.89898992,3.793,0.0,0,0
29604,0,1.0,5.0,22.0,0,0,0,2.778409,3.7244998999999996,1.0,0,0
29605,0,1.0,26.0,50.0,0,0,0,5.4872942,1.901,1.0,0,0
29606,0,1.0,50.0,61.0,1,1,1,10.014225,2.8488998,0.0,0,0
29607,0,1.0,80.0,56.0,1,0,0,2.6825397,3.4285002,0.0,0,0
29608,0,0.0,52.0,64.0,0,0,0,2.4956647999999997,3.8823333,0.0,0,1
29609,0,1.0,72.0,66.0,1,0,0,7.6428571,3.915,1.0,0,1
29610,0,0.0,49.0,65.0,1,0,0,8.4300289,3.3505001000000005,1.0,0,0
29611,0,1.0,38.0,50.0,0,0,0,5.7907648,1.83715,1.0,0,0
29612,0,0.0,22.0,52.0,0,0,0,3.2711368,2.5419998,1.0,0,0
29613,0,0.0,59.0,45.0,0,0,0,2.8841202,3.3099998999999998,1.0,0,0
29614,1,1.0,-1.0,-1.0,0,1,0,47.185184,1.806,0.0,0,0
29615,0,1.0,64.0,42.0,1,0,0,6.899147500000001,3.1974502,0.0,0,0
29616,0,0.0,40.0,52.0,0,0,0,4.1055636,2.7065001,0.0,0,0
29617,0,1.0,35.0,39.0,0,0,0,6.2041426,2.0999999,1.0,0,0
29618,0,0.0,5.0,35.0,0,1,1,9.3173075,2.216785,0.0,0,0
29619,0,0.0,11.0,25.0,0,0,0,9.2220545,2.3074999,1.0,0,0
29620,0,1.0,53.0,41.0,0,0,0,5.5509324,2.1543,1.0,0,0
29621,0,0.0,-1.0,-1.0,0,1,0,6.3848357,2.3670001,1.0,0,0
29622,0,0.0,16.0,42.0,0,0,0,8.8492956,2.1005001,0.0,0,0
29623,0,1.0,44.0,51.0,0,0,0,9.1064749,2.4921267000000005,1.0,0,0
29624,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0,0
29625,0,1.0,62.0,53.0,1,0,0,4.4978447,1.5465633,0.0,0,0
29626,0,1.0,70.0,62.0,0,0,0,1.7704224999999998,3.5683,0.0,0,0
29627,0,1.0,58.0,41.0,1,0,0,2.1546242,3.0250001,0.0,0,0
29628,0,1.0,-1.0,-1.0,0,0,0,6.5982614,2.6559999,1.0,0,1
29629,0,1.0,53.0,63.0,0,0,0,15.574893,2.645,0.0,0,0
29630,0,1.0,49.0,33.0,0,0,0,4.2974505,3.50455,0.0,0,0
29631,0,1.0,63.0,42.0,0,0,0,3.4978602,2.2793334,1.0,0,0
29632,0,1.0,27.0,48.0,0,0,0,11.850789,1.8940001,0.0,0,0
29633,0,1.0,-1.0,-1.0,0,1,1,5.5243487,2.1550002,1.0,0,2
29634,1,1.0,-1.0,-1.0,0,0,0,0.75862068,1.9702349,1.0,0,0
29635,1,1.0,16.0,10.0,0,1,1,15.72381,1.875,1.0,0,0
29636,0,1.0,-1.0,-1.0,0,0,0,18.682564000000003,1.4016666000000002,1.0,0,0
29637,0,0.0,21.0,49.0,0,0,0,7.2811127,3.3585,1.0,0,0
29638,0,1.0,4.0,18.0,0,0,0,6.492938,2.339,0.0,0,0
29639,0,1.0,72.0,55.0,0,0,0,6.0971427,3.6900001000000002,0.0,0,0
29640,0,0.0,46.0,60.0,1,1,0,14.127436,3.5725,1.0,0,0
29641,0,0.0,80.0,80.0,0,0,0,1.1642442,3.7084998999999996,0.0,0,0
29642,0,1.0,-1.0,26.0,0,0,1,5.849195,3.0970001,1.0,0,0
29643,0,1.0,17.0,25.0,0,1,1,13.050775999999999,2.1489999,1.0,0,-1
29644,0,1.0,71.0,62.0,1,0,0,5.3299712999999995,3.0149999,1.0,0,0
29645,0,1.0,79.0,69.0,1,1,0,5.9929575999999996,3.635,0.0,0,0
29646,0,1.0,0.0,24.0,0,0,1,2.016,2.1034799,1.0,0,3
29647,0,1.0,60.0,62.0,1,0,0,14.71291,2.6995001,1.0,0,0
29648,0,0.0,46.0,56.0,0,0,0,2.26,3.4878998,0.0,0,3
29649,0,1.0,39.0,54.0,0,0,0,0.75428575,2.6454999,1.0,0,1
29650,0,0.0,0.0,-1.0,0,0,1,22.0,1.7143,1.0,0,0
29651,0,1.0,48.0,51.0,0,0,0,3.828614,3.4690001000000006,1.0,0,0
29652,0,1.0,34.0,26.0,0,1,0,9.9258165,2.2360001,1.0,0,0
29653,0,1.0,27.0,26.0,0,1,0,2.948276,1.446,0.0,0,1
29654,0,0.0,59.0,63.0,1,1,0,4.697674299999999,2.9920001,1.0,0,3
29655,0,0.0,14.0,32.0,0,1,0,20.593870000000003,2.28,0.0,0,0
29656,0,1.0,46.0,35.0,0,0,0,2.5245664,2.8369999,1.0,0,0
29657,0,0.0,37.0,57.0,0,0,0,8.706475300000001,2.9512749,1.0,0,0
29658,0,0.0,54.0,52.0,0,0,0,4.41394,3.55,0.0,0,0
29659,0,0.0,31.0,44.0,0,0,0,8.0203485,3.2839998999999995,0.0,0,0
29660,0,0.0,34.0,45.0,0,0,0,12.496453,3.2916667,1.0,0,0
29661,0,1.0,38.0,39.0,0,0,0,8.402579300000001,3.1805,0.0,0,0
29662,0,1.0,43.0,56.0,0,0,0,6.4614263,3.0050001,0.0,0,0
29663,0,1.0,43.0,38.0,0,1,0,3.9798269,2.27865,1.0,0,0
29664,0,0.0,58.0,64.0,1,0,0,3.6467888,3.8548701000000003,0.0,0,0
29665,1,1.0,-1.0,21.0,0,0,1,7.7921443,0.51466668,1.0,0,0
29666,1,1.0,19.0,27.0,0,0,0,18.519022,2.5605001,1.0,0,0
29667,0,0.0,23.0,30.0,0,0,0,2.7395682,3.155,0.0,0,1
29668,0,0.0,-1.0,19.0,0,1,0,5.519115,2.4720201,1.0,0,0
29669,0,1.0,54.0,53.0,0,0,0,4.2062588,3.0900002,1.0,0,0
29670,0,0.0,74.0,62.0,0,1,0,1.6753622,3.9070001000000003,1.0,0,0
29671,1,0.0,26.0,39.0,0,1,0,14.358209,1.2179501,1.0,0,1
29672,0,1.0,18.0,48.0,0,0,0,4.9631205000000005,2.5795002,1.0,0,0
29673,1,1.0,32.0,57.0,0,1,0,33.700809,1.6675,1.0,0,1
29674,1,0.0,18.0,38.0,0,1,0,40.129131,2.0999999,1.0,0,0
29675,0,1.0,50.0,52.0,0,0,0,3.0527182,3.375,1.0,0,0
29676,0,0.0,47.0,54.0,0,0,0,2.9124296000000003,2.8363376000000002,1.0,0,2
29677,1,1.0,12.0,23.0,0,0,0,19.751909,1.214,1.0,0,0
29678,0,1.0,-1.0,-1.0,0,0,1,5.301329099999999,2.1162999,1.0,0,0
29679,0,0.0,27.0,48.0,0,0,0,18.305311,1.3776667,1.0,0,0
29680,1,1.0,-1.0,23.0,0,0,1,45.454544,0.55559999,1.0,0,1
29681,0,0.0,33.0,43.0,0,0,0,4.6483932,3.0316668,1.0,0,1
29682,0,0.0,12.0,35.0,0,0,0,17.028572,3.4312,1.0,0,0
29683,0,0.0,-1.0,-1.0,0,0,0,5.5177302,2.9245999,0.0,0,0
29684,1,1.0,0.0,-1.0,0,0,1,12.656205,1.61325,1.0,0,1
29685,0,0.0,63.0,80.0,1,0,0,6.9442859,2.8947998999999998,0.0,0,0
29686,0,1.0,30.0,35.0,0,0,0,1.0801143999999998,3.3863001000000006,0.0,0,0
29687,1,1.0,-1.0,-1.0,0,1,0,17.834034,0.80000001,1.0,0,1
29688,0,0.0,-1.0,-1.0,0,0,0,12.336484,1.45305,0.0,0,0
29689,0,1.0,22.0,55.0,0,1,0,14.777613,2.2292199,0.0,0,0
29690,0,1.0,-1.0,-1.0,0,1,0,19.655473999999998,2.2418151,1.0,0,1
29691,1,0.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
29692,0,0.0,52.0,80.0,1,0,0,0.96468925,3.74105,0.0,0,-1
29693,0,1.0,25.0,39.0,0,0,0,0.68000001,1.8945,1.0,0,1
29694,0,0.0,80.0,80.0,1,0,0,4.500709099999999,3.802,0.0,0,0
29695,0,0.0,77.0,73.0,1,0,0,2.0542521000000002,3.8074999,0.0,0,0
29696,0,1.0,21.0,19.0,0,0,0,3.2085717000000002,2.3983002,0.0,0,0
29697,0,0.0,0.0,17.0,0,0,0,9.1113014,2.2635,1.0,0,0
29698,0,1.0,33.0,21.0,0,1,1,7.6316565999999995,2.6015,1.0,0,0
29699,0,0.0,43.0,64.0,0,0,0,12.730385,1.9269999999999998,1.0,0,1
29700,0,0.0,62.0,74.0,0,1,1,5.9723034,3.7915001000000004,1.0,0,0
29701,0,1.0,69.0,45.0,0,0,0,3.4121122,3.3484998,1.0,0,0
29702,0,1.0,51.0,48.0,0,0,1,1.8375558999999997,3.0836449,0.0,0,0
29703,0,1.0,39.0,49.0,0,1,0,6.128939599999999,1.6559501,1.0,0,0
29704,1,1.0,80.0,59.0,1,0,0,9.2919712,1.3879,1.0,0,1
29705,0,1.0,32.0,39.0,0,0,0,4.014170200000001,1.4438,1.0,0,0
29706,0,0.0,42.0,51.0,0,0,0,7.1911554,3.6824999,1.0,0,0
29707,0,0.0,56.0,59.0,0,1,0,6.3629842000000005,2.5984998,1.0,0,0
29708,1,1.0,-1.0,-1.0,0,0,1,1.1764706,0.90499997,0.0,0,0
29709,0,1.0,-1.0,-1.0,0,0,0,20.303074,1.5625,1.0,0,0
29710,1,0.0,18.0,46.0,0,0,0,7.253622999999999,2.31375,1.0,0,0
29711,0,0.0,31.0,47.0,0,0,0,7.510668300000001,3.1364999,0.0,0,0
29712,0,1.0,68.0,70.0,1,0,0,13.192363,2.7790499,0.0,0,0
29713,0,1.0,42.0,49.0,0,0,0,8.3207541,2.5949998,1.0,0,0
29714,0,1.0,-1.0,-1.0,0,1,0,7.7992954,1.8511,1.0,0,-1
29715,0,1.0,49.0,48.0,0,1,0,13.193265,2.5105,1.0,0,0
29716,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0,1
29717,0,0.0,-1.0,16.0,0,1,0,8.9277105,2.67698,1.0,0,0
29718,0,0.0,49.0,64.0,0,0,0,7.1310858999999995,2.8334999,0.0,0,0
29719,1,0.0,-1.0,-1.0,0,1,0,1.5282485000000001,3.7940001000000003,1.0,0,1
29720,0,0.0,70.0,80.0,1,1,0,3.2004557,3.6715002,0.0,0,0
29721,1,1.0,29.0,13.0,0,0,0,10.069605000000001,1.3746667,1.0,0,0
29722,0,1.0,45.0,35.0,0,0,0,1.2194657,2.2955499,0.0,0,0
29723,0,0.0,4.0,39.0,0,1,0,2.5028653,2.8889351000000003,1.0,0,0
29724,0,1.0,23.0,38.0,0,0,0,5.715517,2.0165,1.0,0,1
29725,1,0.0,44.0,39.0,0,1,0,16.349888,2.7581167,1.0,0,2
29726,0,0.0,70.0,59.0,1,0,0,2.1012838,4.0,0.0,0,0
29727,0,1.0,56.0,55.0,0,0,0,2.9589442999999997,2.4549999,0.0,0,-1
29728,0,0.0,-1.0,-1.0,0,0,0,1.2861271,3.9832301,0.0,0,0
29729,1,1.0,-1.0,-1.0,0,0,1,2.5927536,-1.0,1.0,1,1
29730,0,0.0,73.0,78.0,1,0,0,4.6725144,3.94331,1.0,0,0
29731,1,1.0,-1.0,-1.0,0,0,0,27.802326,1.143,0.0,0,0
29732,0,1.0,0.0,10.0,0,1,1,5.588076099999999,2.0939999,1.0,0,1
29733,0,0.0,21.0,41.0,0,0,0,5.0658083,2.9182498,1.0,0,0
29734,1,1.0,8.0,38.0,0,0,1,11.073487,1.0,1.0,0,1
29735,0,0.0,42.0,54.0,0,1,0,31.560973999999998,2.9558001,1.0,0,1
29736,0,1.0,0.0,-1.0,0,1,0,12.916667,1.57575,0.0,0,0
29737,0,1.0,80.0,50.0,1,0,0,2.9757142000000005,4.0,0.0,0,0
29738,0,0.0,47.0,64.0,1,0,0,1.5695266,3.0289998,0.0,0,1
29739,0,0.0,-1.0,-1.0,0,0,0,1.1650072,2.2795,1.0,0,0
29740,1,1.0,-1.0,-1.0,0,0,0,10.644828,2.411,0.0,0,0
29741,0,0.0,29.0,54.0,0,0,0,4.9911895,2.1835001,1.0,0,0
29742,0,1.0,29.0,25.0,0,0,0,18.543909,1.7666667,1.0,0,0
29743,0,0.0,34.0,37.0,0,0,0,7.6553674,2.1129999,0.0,0,1
29744,0,0.0,21.0,29.0,0,0,0,9.8445597,2.2569999999999997,1.0,0,0
29745,0,1.0,-1.0,-1.0,0,0,0,21.053572,2.7966666,0.0,0,0
29746,0,0.0,33.0,68.0,0,0,0,8.069836599999999,2.9419150000000003,0.0,0,0
29747,1,0.0,-1.0,-1.0,0,0,0,18.9,1.3348,1.0,0,2
29748,1,0.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0,1
29749,0,0.0,80.0,75.0,1,1,0,10.269911,3.5444,1.0,0,3
29750,0,1.0,80.0,80.0,1,0,0,2.361582,4.0,0.0,0,0
29751,0,1.0,49.0,51.0,0,0,0,4.9514976,1.8716,1.0,0,4
29752,1,1.0,28.0,26.0,0,1,0,33.684208,-1.0,1.0,0,0
29753,0,0.0,29.0,34.0,0,0,0,6.9031792,2.5580001,1.0,0,0
29754,0,1.0,66.0,47.0,1,0,0,13.781386999999999,3.8464998999999995,0.0,0,0
29755,0,1.0,70.0,54.0,0,0,0,1.3814286,3.21,0.0,0,0
29756,0,0.0,-1.0,19.0,0,0,0,4.9941773000000005,2.5892999,1.0,0,0
29757,0,0.0,34.0,25.0,0,0,0,6.117424,2.6719999,1.0,0,0
29758,0,0.0,18.0,52.0,0,0,0,6.7549362,2.4867599,1.0,0,0
29759,1,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
29760,1,0.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0,0
29761,1,1.0,34.0,22.0,0,0,0,9.164539300000001,0.5909,1.0,0,0
29762,0,1.0,-1.0,-1.0,1,0,0,3.1285713,3.21,0.0,0,0
29763,0,0.0,36.0,44.0,0,0,0,13.073758999999999,2.1429999,1.0,0,1
29764,0,0.0,-1.0,-1.0,0,0,0,20.418079000000002,1.946,1.0,0,1
29765,1,1.0,29.0,23.0,0,1,0,13.815498999999999,1.0700001000000001,1.0,0,0
29766,0,1.0,62.0,41.0,0,0,1,8.1125355,2.8182001,1.0,0,0
29767,0,0.0,11.0,26.0,0,0,0,14.299256,1.85735,1.0,0,0
29768,0,1.0,0.0,39.0,0,0,1,3.2891394999999997,3.56775,0.0,0,0
29769,0,1.0,51.0,51.0,1,0,0,3.21875,2.5695,1.0,0,0
29770,1,1.0,-1.0,-1.0,0,0,0,2.0876191000000004,3.5334001000000006,1.0,0,1
29771,0,0.0,80.0,64.0,1,0,0,0.76080686,3.9391799,0.0,0,0
29772,0,0.0,44.0,52.0,0,1,0,0.0,3.9254998999999997,1.0,0,0
29773,0,1.0,79.0,80.0,1,0,0,7.7076273,3.7384,0.0,0,0
29774,0,1.0,0.0,7.0,0,1,0,2.9219949,2.2,1.0,0,0
29775,0,0.0,-1.0,-1.0,0,0,0,12.502133,1.7966667,1.0,0,0
29776,0,1.0,-1.0,-1.0,0,0,0,13.938865,0.77999997,-1.0,0,0
29777,0,0.0,0.0,-1.0,0,1,0,8.4237289,2.6960001,1.0,0,1
29778,0,0.0,-1.0,33.0,0,1,0,11.877778,2.7190849999999998,1.0,0,0
29779,1,1.0,23.0,43.0,0,0,0,24.057423,1.67635,1.0,0,0
29780,1,1.0,-1.0,25.0,0,1,1,23.332016,1.2484,1.0,0,1
29781,0,0.0,77.0,77.0,0,1,0,7.3953123,3.9690001000000006,1.0,0,0
29782,1,1.0,29.0,27.0,0,0,0,7.884615400000001,2.105,1.0,0,1
29783,0,0.0,23.0,48.0,0,0,0,6.4516129,2.4289999,1.0,0,0
29784,0,1.0,41.0,51.0,0,0,0,7.482442900000001,1.65,1.0,0,0
29785,0,0.0,34.0,39.0,0,0,0,6.7650433,2.67925,1.0,0,0
29786,0,1.0,57.0,44.0,0,0,0,4.286127099999999,3.8566998999999997,1.0,0,0
29787,0,0.0,37.0,39.0,0,0,0,2.9928672,3.7294998,1.0,0,0
29788,1,1.0,57.0,64.0,0,0,0,13.24182,2.3677199,0.0,0,0
29789,0,0.0,38.0,43.0,0,0,0,12.983533999999999,2.66085,1.0,0,0
29790,0,0.0,0.0,35.0,0,0,1,6.286122799999999,3.3680000000000003,1.0,0,0
29791,0,1.0,43.0,35.0,0,0,0,4.8633094,2.611455,0.0,0,0
29792,0,1.0,65.0,59.0,1,0,0,1.8908554,3.9840002,1.0,0,0
29793,1,1.0,46.0,48.0,1,0,0,27.46043,1.9461501,1.0,0,0
29794,0,0.0,59.0,64.0,1,1,0,5.2645802,3.9597602,1.0,0,0
29795,1,0.0,29.0,42.0,0,1,0,52.54348,2.4605,1.0,0,0
29796,0,0.0,-1.0,-1.0,0,0,0,1.8193641999999999,2.763,1.0,0,0
29797,0,1.0,19.0,25.0,0,1,0,10.294642,2.6243501,1.0,0,0
29798,0,0.0,-1.0,-1.0,0,0,0,5.6407356,4.0,0.0,0,0
29799,0,1.0,80.0,53.0,0,0,0,1.7132668000000002,3.3541501000000005,0.0,0,0
29800,0,1.0,21.0,42.0,0,1,0,3.1836734,2.6970749,1.0,0,0
29801,0,0.0,-1.0,-1.0,0,0,0,4.1237555,3.69295,0.0,0,0
29802,0,0.0,64.0,66.0,1,0,0,4.431850900000001,2.9419999,0.0,0,0
29803,0,0.0,62.0,47.0,0,1,0,21.146667,1.9205,1.0,0,0
29804,1,1.0,-1.0,-1.0,0,0,0,9.9884892,2.049,0.0,0,0
29805,0,0.0,62.0,56.0,0,0,0,3.1052632,2.3277248999999998,1.0,0,0
29806,0,0.0,35.0,36.0,0,0,1,6.0853481,1.8298,1.0,0,3
29807,0,1.0,19.0,39.0,0,0,1,4.8091717,2.9023333,1.0,0,0
29808,0,1.0,-1.0,-1.0,0,0,1,1.9674556,1.6921549999999999,1.0,0,1
29809,0,1.0,62.0,38.0,0,1,1,3.5843973,3.355,0.0,0,0
29810,0,1.0,74.0,75.0,1,1,0,3.9562681000000004,3.9746652,1.0,0,0
29811,0,1.0,58.0,54.0,0,1,0,6.7630467,2.3352001000000002,1.0,0,0
29812,0,1.0,-1.0,-1.0,0,1,0,10.58437,1.9718900000000001,1.0,0,1
29813,0,1.0,16.0,25.0,0,0,1,1.4069264,2.2839999,1.0,0,3
29814,0,0.0,58.0,51.0,1,0,0,2.2358078999999997,3.7470651,0.0,0,0
29815,0,1.0,56.0,43.0,0,0,0,10.473833,1.6575,0.0,0,0
29816,0,1.0,0.0,22.0,0,0,1,13.522581,1.9315,1.0,0,0
29817,0,1.0,38.0,49.0,0,0,0,1.8164740000000001,2.3713,0.0,0,0
29818,0,1.0,66.0,62.0,1,0,0,10.068453,1.7945,1.0,0,0
29819,0,0.0,49.0,50.0,0,0,0,4.977496599999999,2.7548001,0.0,0,0
29820,0,0.0,30.0,49.0,0,0,0,9.481321300000001,1.8282501,1.0,0,0
29821,0,1.0,-1.0,-1.0,0,0,0,9.1344166,2.8227501,0.0,0,0
29822,0,0.0,25.0,32.0,0,1,0,7.4674382,2.77,1.0,0,-1
29823,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0,2
29824,1,1.0,49.0,44.0,0,0,1,6.2740526,2.3989999,1.0,0,0
29825,1,1.0,21.0,28.0,0,0,0,1.7345133000000001,0.67900002,0.0,0,0
29826,0,0.0,52.0,37.0,0,0,0,9.4689264,2.052,1.0,0,0
29827,0,0.0,-1.0,-1.0,0,1,0,1.5282485000000001,3.415,1.0,0,0
29828,1,0.0,45.0,61.0,0,1,0,7.0357656,2.1040001,0.0,0,0
29829,0,1.0,62.0,46.0,0,0,0,5.1698956,3.2439999999999998,0.0,0,0
29830,0,0.0,39.0,47.0,0,0,0,27.436157,2.025075,1.0,0,0
29831,0,1.0,64.0,57.0,1,0,0,5.0445404,3.2249451000000002,0.0,0,0
29832,0,0.0,58.0,80.0,0,0,0,5.455202099999999,3.4270532,0.0,0,0
29833,0,0.0,74.0,59.0,1,0,0,2.3304598,3.6085,0.0,0,0
29834,0,0.0,80.0,80.0,1,0,0,1.9142857,3.1519499,0.0,0,0
29835,0,1.0,80.0,63.0,1,1,0,1.2514451000000002,3.7319,1.0,0,0
29836,0,0.0,35.0,43.0,1,0,0,1.402439,3.38732,0.0,0,0
29837,0,1.0,61.0,62.0,1,0,0,0.41606888,4.0,0.0,0,0
29838,0,1.0,18.0,30.0,0,0,0,9.360465,2.07516,1.0,0,1
29839,0,0.0,55.0,37.0,0,0,0,14.925149,2.523,1.0,0,0
29840,1,1.0,28.0,38.0,0,1,1,8.0827818,1.3769999999999998,1.0,0,0
29841,0,0.0,-1.0,-1.0,0,0,0,2.0132575,2.01035,0.0,0,0
29842,1,0.0,-1.0,-1.0,0,0,0,5.9643364000000005,2.4095502,1.0,1,4
29843,0,0.0,51.0,46.0,1,0,0,3.3420668,3.7620001000000003,1.0,0,0
29844,0,0.0,46.0,50.0,0,0,1,13.354839000000002,1.8004999,1.0,0,0
29845,1,1.0,33.0,39.0,0,0,1,4.090776,2.0085001,1.0,0,0
29846,0,1.0,14.0,39.0,0,0,1,4.3195877000000005,2.0023551,1.0,0,0
29847,0,0.0,-1.0,24.0,0,0,0,0.52941173,3.1300001,1.0,0,0
29848,0,0.0,25.0,30.0,0,0,0,3.4978480000000003,2.7836499,1.0,0,0
29849,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0,1
29850,0,1.0,13.0,23.0,0,1,1,8.1332312,3.0,0.0,0,2
29851,0,0.0,48.0,64.0,0,1,0,11.783613,2.5739551,1.0,0,1
29852,0,0.0,70.0,73.0,1,1,0,1.3388805000000001,3.9654998999999997,1.0,0,0
29853,0,0.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0,1
29854,1,1.0,11.0,18.0,0,1,0,1.4836702,2.5,1.0,0,0
29855,0,0.0,44.0,55.0,0,0,0,8.853868499999999,3.1075001,1.0,0,0
29856,0,1.0,23.0,31.0,0,0,1,7.7243867,2.6900001000000002,1.0,0,0
29857,0,1.0,6.0,12.0,0,1,1,5.161891000000001,2.8858666,1.0,0,0
29858,0,1.0,26.0,30.0,0,0,0,9.554285,2.6317,1.0,0,0
29859,0,0.0,39.0,51.0,0,0,0,11.431918,3.2220001,1.0,0,0
29860,1,0.0,12.0,36.0,0,1,0,12.947369,1.4637001,1.0,0,1
29861,1,1.0,-1.0,-1.0,0,1,0,5.5810056,0.85710001,0.0,0,0
29862,0,1.0,51.0,42.0,0,1,0,2.5332348,2.8017499,1.0,0,0
29863,0,1.0,80.0,57.0,1,0,0,1.0757143,3.78685,0.0,0,0
29864,0,1.0,26.0,42.0,0,0,0,17.576310999999997,1.7995,1.0,0,0
29865,0,1.0,28.0,29.0,0,1,1,10.50862,1.979095,1.0,0,0
29866,0,0.0,63.0,72.0,1,0,0,2.3914728,3.3989998999999997,0.0,0,0
29867,0,1.0,45.0,38.0,0,0,0,4.3733907,3.1672001,0.0,0,0
29868,0,1.0,80.0,51.0,1,1,0,1.6808825,2.8295,1.0,0,0
29869,0,1.0,30.0,36.0,0,0,0,7.4674382,3.2014999,1.0,0,0
29870,0,1.0,62.0,47.0,1,0,0,1.3405483,3.9437499,1.0,0,0
29871,0,1.0,61.0,67.0,1,0,0,4.728571400000001,3.1319999999999997,1.0,0,0
29872,0,0.0,-1.0,-1.0,0,0,0,13.175823999999999,1.9161251,1.0,0,0
29873,1,1.0,44.0,34.0,1,0,0,3.7360113,0.93199998,1.0,0,0
29874,1,1.0,28.0,40.0,1,0,0,15.616573,1.1717066999999999,0.0,0,0
29875,0,1.0,-1.0,-1.0,0,1,0,0.0,1.9855,-1.0,0,3
29876,0,1.0,-1.0,-1.0,0,1,0,11.00393,2.5834999,0.0,0,0
29877,0,0.0,70.0,50.0,1,0,0,8.2471428,2.217,0.0,0,0
29878,1,1.0,12.0,32.0,0,0,0,39.090912,1.0,1.0,0,0
29879,1,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
29880,0,0.0,-1.0,-1.0,0,0,0,6.5197082,1.581615,1.0,0,0
29881,0,1.0,39.0,30.0,0,0,0,22.641026,2.2870002,1.0,0,0
29882,0,1.0,-1.0,-1.0,0,0,0,2.625,2.6243334,0.0,0,0
29883,0,0.0,44.0,56.0,0,0,0,8.7159252,3.645,1.0,0,0
29884,0,0.0,80.0,62.0,1,0,0,3.2368047000000004,4.0,0.0,0,0
29885,0,1.0,16.0,26.0,0,0,0,17.056034,1.224625,1.0,0,0
29886,0,1.0,58.0,42.0,0,1,0,16.901032999999998,2.6666701,1.0,0,0
29887,0,0.0,46.0,52.0,1,0,0,9.6994381,2.9096,1.0,0,0
29888,0,1.0,11.0,39.0,0,0,1,5.9742122,2.73769,1.0,0,0
29889,1,1.0,33.0,30.0,0,1,0,12.907976,1.3329999,1.0,0,0
29890,0,0.0,39.0,45.0,0,0,0,12.883357,1.5039999,1.0,0,1
29891,1,0.0,55.0,59.0,1,0,0,2.848227,3.7125001,0.0,0,0
29892,0,0.0,34.0,47.0,1,1,0,21.124184,2.6900001000000002,1.0,0,3
29893,0,0.0,46.0,57.0,0,0,0,4.4709301,3.25,0.0,0,0
29894,0,0.0,39.0,48.0,0,0,0,0.0,3.33725,0.0,0,0
29895,0,1.0,4.0,8.0,0,0,0,3.1367781000000003,2.2032499,1.0,0,0
29896,0,0.0,-1.0,-1.0,0,0,1,11.131075,2.7190001,1.0,0,2
29897,0,0.0,8.0,49.0,0,0,0,8.1550961,2.6189999999999998,1.0,0,0
29898,1,1.0,-1.0,-1.0,0,0,0,0.0,1.67083,0.0,0,0
29899,1,1.0,53.0,80.0,1,0,0,9.2226954,1.3200001000000001,0.0,0,0
29900,0,1.0,39.0,54.0,0,1,0,4.7966099,2.6065001,1.0,0,1
29901,0,0.0,80.0,77.0,1,0,0,0.5,3.6455002,0.0,0,0
29902,0,1.0,72.0,51.0,1,0,0,8.097525599999999,2.6680999,0.0,0,0
29903,0,0.0,39.0,55.0,0,0,0,9.7280703,2.421,1.0,0,0
29904,0,1.0,37.0,44.0,0,1,0,3.2753208,2.7716351,0.0,0,0
29905,0,1.0,37.0,59.0,0,0,1,3.9965637000000003,2.3765001,1.0,0,0
29906,0,0.0,16.0,48.0,0,0,0,0.30465445,2.1868,1.0,0,-1
29907,1,1.0,-1.0,-1.0,0,0,0,9.1626568,0.43799999,1.0,0,0
29908,0,0.0,0.0,-1.0,0,0,0,12.572858,2.5422499,1.0,0,0
29909,1,0.0,-1.0,-1.0,1,1,0,29.009966,1.48052,1.0,0,0
29910,0,1.0,51.0,46.0,0,1,0,2.8867363999999998,2.4759998,1.0,0,0
29911,0,1.0,61.0,51.0,0,0,0,6.757879300000001,2.5384998,-1.0,1,1
29912,0,0.0,62.0,80.0,0,0,0,3.9985614000000003,3.3280001000000006,1.0,0,0
